SMILES: O=C1CCO1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: O=C1CCCN1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=C1CCCN1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: O=C1CCCN1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)=CCCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=C(C)CCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: Cc1ccco1, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(=O)C=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCC(=O)CC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(N)C(=O)O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CN, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCCN, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(O)CN, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)Cl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC=C(C)C#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: O=CCCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)N, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: NC(=O)c1c[nH]cn1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CN, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: NNC(=O)CCn1ccc(O)nc1=O, logP: -2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=Cc1ccccc1, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)=CCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: OCCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCCCl, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CC(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCC(O)CO, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCC=CC#N, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC=CCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCOCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: NCCS, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: O=C(O)CCS, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CNC(C)=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CC=CC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC=CCC#N, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: NCCO, logP: -2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: OCCCCO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)NN, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CC=CC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: N#CCCN, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCCC=O, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: NCC1OCCN1S(=O)(=O)c1ccc(O)cc1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CC(=C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CN(C)N=O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=COOC(C)(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: NCCCN, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC=CCC#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CC(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CNC, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=COC(C)(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CC=CC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=C(Cl)Cl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCC(O)O, logP: -2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: O=NC1CCCCC1, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: COCC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: O=C(O)C=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C[N+](=O)[O-], logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: OCC1CO1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC=CCC#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCC#N, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: OCC(O)CO, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCOCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: NCC1OCCN1S(=O)(=O)c1ccc(F)cc1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCN, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC=C(Cl)Cl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=C1C=CC(=O)C=C1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: NCC1OCCN1S(=O)(=O)c1ccccc1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)S, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)S, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCN, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=c1cc[nH]c(=S)[nH]1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCC=CC#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)CN, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CC(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCO, logP: -2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC=CCC=O, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CC(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: ClC=CCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C=O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: OCC(O)CO, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: N#Cc1ccn[nH]1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: O=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: S=C1NCCN1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CC=CC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCNCCO, logP: -2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCC(=O)CC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: NNCC(=O)O, logP: -2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: O=C1CCCO1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: O=NN1CCCCC1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCN, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: O=C(O)c1ccno1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CCCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: N#CCO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC=C(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)(C)C=O, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: Cn1cnc(N2CC2)n1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)(C)N, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC1NC(=O)NC1=O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: COC(=O)C1=C[C@@H](O)[C@@H](O)[C@H](C)C1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: OB(O)O, logP: -2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C1CNCCN1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: COCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: COCC(C)O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC1(C)NC(=O)NC1=O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C1OCO1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: OCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCC1CO1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC=C(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=C1C=CC(=O)C=C1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=C(C)CCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCC(O)CO, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC=CC, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: NCCS, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: COCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: NCCc1cnc[nH]1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)(C)C(N)=O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CNC, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCCC#N, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CNC, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C=O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: COCC(C)O, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CC=CC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CC(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: OC1CCCCC1, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCC(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: Cc1cscn1, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: O=C1CCON1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: NCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC(=O)CC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CN(C)N=O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: OCC1=COCO1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C=CC(=C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CN, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: NCCN, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(N)CO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC=C(Cl)Cl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: N#CCO, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: NCCN, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CCN, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: OCCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: O=c1cc[nH][nH]1, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: COCCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: S=C1NCCN1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)C(N)=O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: NCc1cnccn1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: C1COCCN1, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC=CCCl, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CC(C)C, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C#N, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: CC(C)S, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: NCCCCN, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN(C)C, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC=CCC#N, logP: 2.0, SAScore: 3.0, MolWeight: 4.0
SMILES: C=CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: OCCO, logP: -2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: ClCCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(=O)CO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CCCCl, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: NCC=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: ClCCCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CC(C)N, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CCC=CC#N, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CCC=CC#N, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCO, logP: 0.0, SAScore: 3.0, MolWeight: 4.0
SMILES: ClCCCl, logP: 2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: CN, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(C)(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCCO, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: OCC(O)CO, logP: -2.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
SMILES: CC(N)=O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CO, logP: 0.0, SAScore: 2.0, MolWeight: 3.0
SMILES: C=CC(=O)O, logP: 0.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)C, logP: 2.0, SAScore: 2.0, MolWeight: 4.0
SMILES: CC(C)O, logP: 0.0, SAScore: 3.0, MolWeight: 3.0
SMILES: C=CCCC, logP: 2.0, SAScore: 2.0, MolWeight: 3.0
